Date,Time,Movement_X,Movement_Y,Location,Object,Action
2023-02-13,06:42:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:42:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:42:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:42:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:42:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:43:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:43:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:43:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:43:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:43:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:43:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:44:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:44:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:44:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:44:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:44:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:44:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:45:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:45:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:45:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:45:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:45:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:45:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:46:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:46:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:46:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:46:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:46:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:46:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:47:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:47:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:47:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:47:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:47:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:47:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:48:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:48:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:48:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:48:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:48:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:48:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:49:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:49:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:49:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:49:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:49:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:49:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:50:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:50:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:50:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:50:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:50:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:50:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:51:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:51:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:51:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:51:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:51:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:51:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:52:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:52:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:52:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:52:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:52:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:52:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:53:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:53:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:53:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:53:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:53:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:53:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:54:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:54:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:54:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:54:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:54:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:54:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:55:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:55:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:55:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:55:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:55:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:55:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:56:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:56:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:56:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:56:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:56:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:56:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:57:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:57:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:57:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:57:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:57:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:57:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:58:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:58:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:58:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:58:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:58:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:58:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:59:00,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:59:10,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:59:20,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:59:30,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:59:40,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,06:59:50,2,2,the Ville:Isabella Rodriguez's apartment:main room,bed,waking up and completing her morning routine
2023-02-13,07:00:00,1,2,the Ville:Isabella Rodriguez's apartment:main room,bed,getting ready for work and having breakfast (waking up and getting out of bed)
2023-02-13,07:00:10,1,2,the Ville:Isabella Rodriguez's apartment:main room,bed,getting ready for work and having breakfast (waking up and getting out of bed)
